order_reference,order_status,payment_method,castig_net_lei,ride_distance_km,ride_duration_min,viteza_medie_kmh,to_client_dist_km,to_client_dur_min,order_created_date,order_created_time,pickup_address,destination_address
MzI1LTI0MTMzMTQ5NDctMzEyNDUyMjg4OA,finished,in_app,39.4,12.6,30.3,25.0,1.9,6.2,2026-03-07,16:33:04,"Șoseaua Colentina 2, Bucureşti 021172","Drumul Taberei 122, Bucureşti 061414"
MzI1LTI0MTMyOTEwMjItMzEyNDQ4NzY0NA,finished,in_app,13.2,4.5,15.3,17.5,0.8,3.2,2026-03-07,16:13:51,"Strada Bordea Poenaru 4, Bucureşti","Club 99, Bulevardul Dacia 99, Sector 2, Bucureşti"
MzI1LTI0MTE4NTkzNzgtMzEyMjIxNjc5NA,finished,in_app,17.9,2.7,12.1,13.5,1.2,2.2,2026-03-06,17:46:52,"Strada Mihail Sebastian 19, Bucureşti 050773","Galaxy Entrance, Afi Palace Cotroceni Mall"
MzI1LTI0MTE4MjM4MDgtMzEyMjE2MzE3Nw,finished,in_app,44.4,7.7,19.9,23.1,0.9,2.4,2026-03-06,17:21:57,"Aleea Aliorului 2, Bucureşti","Bloc 49, Strada Petre Ispirescu, București, România"
MzI1LTI0MTE3NDM2MDktMzEyMjA0MDIwMg,finished,in_app,68.0,16.6,43.3,23.0,0.6,4.2,2026-03-06,16:23:07,"Aleea Lamotești 3, Bucureşti 041028","Drumul Dealul Cucului 52, București 041126"
MzI1LTI0MTE3MDc2NjAtMzEyMTk4NjE1Nw,finished,in_app,19.5,4.4,14.7,18.1,1.2,7.3,2026-03-06,15:56:43,Șoseaua Olteniței 392,"Strada Huedin 1, Bucureşti 040911"
MzI1LTI0MTE2ODAxMjctMzEyMTk0NDMxMQ,finished,in_app,17.9,4.3,16.3,15.9,1.0,2.5,2026-03-06,15:36:47,"Aleea Izvorul Oltului 1, Bucureşti","Strada Sfânta Agnes 16, Popeşti Leordeni"
MzI1LTI0MTE2MzM5MDgtMzEyMTg3NTUxMw,finished,in_app,24.8,6.2,20.8,18.0,0.6,2.5,2026-03-06,15:02:37,"Bulevardul Octavian Goga 14, Bucureşti","Strada Lamotești 6, Bucureşti 041027"
MzI1LTI0MTE2MTY4NDEtMzEyMTg1MDkwOA,finished,in_app,17.9,2.1,8.6,14.3,1.2,5.8,2026-03-06,14:49:51,"Piața Alba Iulia 8, Bucureşti 031105","Str. Poet Panait Cerna 14, Bucureşti 030995"
MzI1LTI0MTE1OTY3OTMtMzEyMTgyMTk0Ng,finished,in_app,15.3,2.4,9.2,15.4,0.7,3.3,2026-03-06,14:35:19,"Strada Sfânta Vineri 23, Bucureşti 030203","Str. Arhiereul Calist 21, Bucureşti 021513"
MzI1LTI0MTE1NDYyOTItMzEyMTc0OTk1Mg,finished,in_app,34.3,6.9,32.8,12.6,1.6,4.8,2026-03-06,13:57:14,"Strada Obcina Mare 7, Bucureşti 061592","Intrare Strada Coltei, Spitalul Colțea"
MzI1LTI0MTE1MjI1NjgtMzEyMTcxNzAyNA,finished,in_app,30.1,5.6,16.9,19.9,0.5,2.5,2026-03-06,13:39:06,"Strada Coralului 6, Bragadiru 077025","Bulevardul Ghencea 26, Bucureşti"
MzI1LTI0MTE0MjkzMDYtMzEyMTU4OTg2Mw,finished,in_app,35.9,8.7,30.9,16.9,0.2,0.9,2026-03-06,12:23:32,"Apulum '94 S.R.L., Strada Theodor D. Speranția, Bucharest, Romania","Prelungirea Ghencea 19, Bucureşti 061701"
MzI1LTI0MTE0MDc4MTUtMzEyMTU2MDk1Mw,finished,in_app,23.4,6.0,15.1,23.8,1.1,4.3,2026-03-06,12:04:56,"Strada Gheorghe Polizu 58-60, Bucureşti 011062","The Vibe, Calea Dudești, Bucharest, Romania"
MzI1LTI0MTEzNTc4MTctMzEyMTQ4ODkwNQ,finished,in_app,16.7,6.9,27.7,14.9,1.8,5.6,2026-03-06,11:24:13,"Strada Vatra Luminoasă 108, București 021919","Intrarea Doctor Iacob Felix 24, Bucharest 011042"
MzI1LTI0MTEzMzAxODItMzEyMTQ1MDg3NA,finished,in_app,20.6,6.6,22.8,17.5,1.7,4.3,2026-03-06,10:59:20,"Aleea Mânăstirea Agapia 32, Bucureşti","Autogara Obor, Bulevardul Gării Obor 9, Bucureşti"
MzI1LTI0MTEyODk2OTUtMzEyMTM5NTI4Ng,finished,in_app,30.8,10.5,27.5,22.9,2.1,7.9,2026-03-06,10:24:43,"Strada Uioara 13, Bucureşti 041013","Strada Valea Buzăului 1, Bucureşti 032331"
MzI1LTI0MTEyNzU5MzgtMzEyMTM3NjcwMQ,finished,in_app,12.8,5.1,13.0,23.6,0.1,0.7,2026-03-06,10:12:13,"Bulevardul Mircea Vodă 37, Bucureşti 420081","Strada Mușatinilor 8, Giurgiului, Bucureşti"
MzI1LTI0MTEyNTg5MDItMzEyMTM1NDMwMg,finished,in_app,14.9,4.4,9.8,26.8,1.4,4.0,2026-03-06,09:56:22,"Strada Istriei 9, Bucureşti 031943","Splaiul Unirii 41, Bucureşti"
MzI1LTI0MTEyMjIwMzYtMzEyMTMwNTU0Ng,finished,in_app,23.9,8.0,20.0,24.1,1.0,5.2,2026-03-06,09:27:33,"Sheraton Bucharest Hotel, Sheraton Bucharest Hotel","Starbucks Entrance, Park Lake Mall"
MzI1LTI0MTExOTk1MTEtMzEyMTI3NjIyNw,finished,in_app,12.8,3.1,10.8,17.0,0.8,2.3,2026-03-06,09:08:38,"Strada Lev Nicolaevici Tolstoi 5, Bucureşti","Strada General Eremia Grigorescu 10, Bucharest"
MzI1LTI0MTExNjIyNDYtMzEyMTIyMzkyOQ,finished,in_app,12.8,2.1,6.2,20.6,1.0,12.9,2026-03-06,08:37:37,"Șoseaua Pipera 31-33, Bucureşti 014253","Strada Ocna Sibiului 46-48, Bucureşti 013937"
MzI1LTI0MTExMjMwOTItMzEyMTE2OTI2Mg,finished,in_app,25.4,6.5,28.4,13.7,1.4,5.8,2026-03-06,08:02:14,"Aleea Deda 2, Bucureşti 021235","Șoseaua Pipera 61, Bucureşti 020308"
MzI1LTI0MTA4MTc2NzQtMzEyMDY0NzE0NA,finished,in_app,12.8,3.0,7.8,23.0,0.6,1.1,2026-03-05,22:00:23,"Strada Cuza Vodă 56, Bucureşti 040285","Strada Cireșului 28, Bucureşti"
MzI1LTI0MTA3ODI1ODUtMzEyMDU5Mjk4NA,finished,in_app,24.1,8.0,19.8,24.2,1.3,6.0,2026-03-05,21:22:08,Calea Griviței 141,"Prelungirea Ferentari 121, Bucureşti"
MzI1LTI0MTA3NzQzODYtMzEyMDU3OTcwMQ,finished,business,15.3,1.6,5.9,16.5,0.3,0.9,2026-03-05,21:13:15,"Main entrance, Northern Railway Station","Hotel Minerva, Strada General Gheorghe Manu 2-4, Sector 1, Bucureşti"
MzI1LTI0MTA3NTM1MzYtMzEyMDU0NzAyNQ,finished,in_app,22.3,7.3,18.2,24.1,1.5,6.1,2026-03-05,20:53:20,"Strada Johann Strauss 2A, Bucureşti","Bulevardul Gheorghe Duca 1, Gara de Nord, Bucureşti"
MzI1LTI0MTA3NDEzNDQtMzEyMDUyODU2Mw,finished,in_app,12.8,2.7,10.2,15.8,1.2,1.1,2026-03-05,20:41:21,"Strada Maior Câmpeanu Alexandru 1, Grivița, Bucureşti","Str. Naum Romniceanu 31, Bucureşti 011616"
MzI1LTI0MTAxODgxMTQtMzExOTc0NzM5MA,finished,in_app,23.9,8.2,26.4,18.7,0.9,2.7,2026-03-05,13:12:21,"Bulevardul Dimitrie Pompeiu 10, București 077190","Strada Aurel Băeșu 23, Bucharest"
MzI1LTI0MTAxNDY0NTItMzExOTY5MDkxOA,finished,in_app,26.9,11.1,31.7,21.0,0.5,1.3,2026-03-05,12:35:09,"Strada Liniștei 59, Bucureşti","Iride Business Park, Bulevardul Dimitrie Pompeiu"
MzI1LTI0MTAxMzMwMjgtMzExOTY3MjA1MQ,finished,in_app,14.5,4.4,15.7,16.7,1.0,1.6,2026-03-05,12:22:46,"Bulevardul Ion Mihalache 102, Bucureşti 011201","Strada Amintirii 63, Bucureşti"
MzI1LTI0MTAwOTY1NjUtMzExOTYyMjI2MQ,finished,in_app,15.5,6.3,24.8,15.1,1.7,7.2,2026-03-05,11:48:56,"Look4Parts, Bulevardul Corneliu Coposu, Bucharest, Romania","Bulevardul Ion Mihalache 123, Bucureşti"
MzI1LTI0MTAwNDA3NTctMzExOTU0NDA1MA,finished,business,12.8,3.1,10.5,17.6,1.9,5.7,2026-03-05,10:58:48,"Strada Eșarfei 56, Bucharest","Centrul de imagistica Marasesti, Bulevardul Mărășești 90, Centrul Civic, Bucureşti"
MzI1LTI0MTAwMjU5MTItMzExOTUyMzMyNg,finished,business,14.2,3.2,10.1,18.9,0.5,3.4,2026-03-05,10:44:58,"Intrarea Patrulei 2, Bucureşti","Strada Plugarilor 24, Bucharest"
MzI1LTI0MTAwMTI0MDMtMzExOTUwNDUxOQ,finished,in_app,12.8,2.6,6.4,24.2,1.2,5.4,2026-03-05,10:33:58,"Strada Doicești 10, Bucureşti 031654","Strada Cezar Bolliac 6, București, România"
MzI1LTI0MDk5ODk2NTktMzExOTQ3MzE5MQ,finished,in_app,13.1,5.5,15.8,20.8,0.4,2.1,2026-03-05,10:14:01,"Piața Alexandru Lahovari 1A, Bucureşti","Intrarea Baba Novac, Bucharest"
MzI1LTI0MDk5NzE2NDktMzExOTQ0OTA5NQ,finished,in_app,18.6,3.6,11.8,18.1,0.1,0.9,2026-03-05,09:57:04,"Bulevardul Primăverii 24, Bucureşti 011974","APARTERRE, Strada Jean Louis Calderon, Bucharest, Romania"
MzI1LTI0MDk5MzY2NjgtMzExOTQwMjIzMw,finished,in_app,12.8,3.0,19.6,9.2,0.4,1.9,2026-03-05,09:29:45,"Strada Occidentului 8, Bucureşti 010983","Beans & Dots Primăverii, Bulevardul Primăverii 15, Primăverii, Bucureşti"
MzI1LTI0MDk5MTEyMjktMzExOTM2ODUyMA,finished,in_app,18.0,4.9,16.4,18.1,0.7,3.1,2026-03-05,09:08:27,"Strada Căpitan Mircea Mihail G. Vasilescu 25, Bucureşti","The Mark, Calea Griviței 84-98, Bucureşti"
MzI1LTI0MDk4OTA3OTItMzExOTM0MDY2MA,finished,in_app,18.1,2.4,14.2,10.1,0.4,1.7,2026-03-05,08:50:06,"Strada Verzișori 2, Bucureşti","Dare Beauty Center, Bulevardul Libertății 12, Centrul Civic, Bucureşti"
MzI1LTI0MDk4NTIyODItMzExOTI4NjEwMw,finished,in_app,20.3,4.3,27.0,9.6,0.8,2.3,2026-03-05,08:19:57,"Strada Lotrioara 5, Bucureşti 032163","Unicredit Bank ATM, Bulevardul Mărășești, Bucharest, Romania"
MzI1LTI0MDk4Mzc3ODItMzExOTI2NjgyMA,finished,in_app,19.0,1.3,7.6,10.2,1.0,5.5,2026-03-05,08:05:54,"Aleea Lunca Bradului 4, Bucureşti","Strada Rotundă 19, Bucureşti 032702"
MzI1LTI0MDk4MjE3MzEtMzExOTI0Mzk1Nw,finished,in_app,25.7,3.3,14.0,14.1,1.9,5.0,2026-03-05,07:48:37,"Bulevardul Decebal 15, Bucureşti 030964","B-dul. Pictor Nicolae Grigorescu 14, Bucureşti 030452"
MzI1LTI0MDk4MDQ5NDgtMzExOTIxODM0NA,finished,in_app,18.0,3.0,12.9,14.0,0.9,4.7,2026-03-05,07:31:22,"Intrarea Reconstrucției 1, Bucureşti 031611","Provita, Strada Agricultori 82, Sectorul 2, Bucureşti"
MzI1LTI0MDk3OTcyNDAtMzExOTIwNjc1NQ,finished,business,14.2,2.2,6.4,20.2,1.5,3.3,2026-03-05,07:22:25,"Strada Dristorului 51, Bucureşti 031532","Intrare Starbucks, Park Lake Mall"
MzI1LTI0MDk3Nzg0MjYtMzExOTE3ODI3OQ,finished,in_app,23.6,7.4,20.2,21.9,1.3,4.7,2026-03-05,06:52:02,"Strada Sergent Major Samoilă Dumitru 10, Bucureşti","Intrarea Gheorghe Costa-Foru 5, Bucureşti"
MzI1LTI0MDk3NjkyMzItMzExOTE2MzA5OA,finished,in_app,17.9,6.2,15.2,24.4,1.4,4.2,2026-03-05,06:33:29,"Aleea Barajul Cucuteni 6, Bucureşti 032753","Șoseaua Vitan-Bârzești 28, Bucureşti"
MzI1LTI0MDk3NjQ4NDEtMzExOTE1NTM0Mg,finished,in_app,12.8,3.8,10.2,22.1,1.2,4.2,2026-03-05,06:23:07,"Aleea Pantelimon 20, Bucureşti","Strada Soldat Petre M. Tina 6, Bucureşti"
MzI1LTI0MDk3NjA0OTItMzExOTE0ODQwOQ,finished,in_app,12.8,2.3,7.3,19.0,1.3,2.6,2026-03-05,06:10:59,"Strada Pescărușului 3, Bucureşti","Str. Bodesti 2, Bucureşti 022435"
MzI1LTI0MDk3NTMyMDktMzExOTEzNjc5OA,finished,in_app,12.8,2.2,7.5,17.6,1.8,4.7,2026-03-05,05:43:21,"Strada Oborul Nou 11, Bucureşti 021442","Bulevardul Pierre de Coubertin 3-5, Bucureşti 021313"
MzI1LTI0MDk1MjQ1NzQtMzExODc0NjA4Ng,finished,in_app,22.2,7.5,15.9,28.4,0.8,3.1,2026-03-04,21:20:37,"Bulevardul Pipera 1C, 032114","Str. Popa Soare 24, Bucureşti 023983"
MzI1LTI0MDk1MTY4MjctMzExODczNDMxNA,finished,in_app,12.9,5.2,14.3,21.6,0.5,1.5,2026-03-04,21:12:09,"Șoseaua Colentina 51, Bucureşti 021162","Șoseaua București Nord 15-23, 077191"
MzI1LTI0MDk0OTIyNzItMzExODY5NTQ2Nw,finished,in_app,21.5,8.0,19.4,24.7,0.9,2.1,2026-03-04,20:46:20,"Strada Economu Atanase Stoicescu 32, Bucureşti 060765","Strada Doamna Ghica 5, Bucharest"
MzI1LTI0MDk0NTQxMzAtMzExODYzNTAwMw,finished,in_app,23.9,8.4,24.9,20.3,0.6,5.1,2026-03-04,20:08:49,"Piața Presei Libere 3-5, Bucureşti 013702","Main Entrance IDM Club, Club IDM, Splaiul Independenței 319"
MzI1LTI0MDk0MTAwNjItMzExODU2ODgxOA,finished,in_app,22.9,8.7,32.8,15.9,0.0,0.2,2026-03-04,19:30:57,"Strada Ziduri Între Vii 19, Bucureşti","Beraria H, Beraria H"
MzI1LTI0MDkzNjA4NDEtMzExODQ5MjQzOQ,finished,in_app,29.3,7.5,31.2,14.4,0.9,3.1,2026-03-04,18:50:07,"Strada Bilciurești 11, Bucharest, Romania","Strada Ziduri Între Vii 19, Bucureşti"
MzI1LTI0MDkzMzQ4MzUtMzExODQ1MzE3OQ,finished,in_app,20.9,6.9,18.7,22.1,1.1,3.8,2026-03-04,18:29:29,"Strada Plaiul Muntelui 66, Bucureşti","Om hani specialitati libaneze, Strada Amiral Horia Măcelariu, București, România"
MzI1LTI0MDkyODI4MTctMzExODM3NDIyMg,finished,in_app,34.4,10.3,32.4,19.0,0.7,3.9,2026-03-04,17:46:37,"Podul Barbu Văcărescu 201, Bucureşti 020276","Strada Bârlogeni 99, Bucureşti"
MzI1LTI0MDkyNDcxMDgtMzExODMyMTAzMQ,finished,in_app,24.3,5.5,22.2,14.8,1.8,5.3,2026-03-04,17:16:23,"Main Entrance, Veranda Mall","Strada Elena Caragiani 8, Bucureşti"
MzI1LTI0MDkxOTU3NDAtMzExODI0ODU0NQ,finished,in_app,16.1,4.3,11.3,22.9,0.6,2.3,2026-03-04,16:33:28,"Strada Soarelui 15, Ștefăneștii de Jos 077175","Calea București 71, Tunari"
MzI1LTI0MDkxNDk2ODAtMzExODE4NjA4Mg,finished,in_app,14.5,1.4,6.5,12.6,0.6,2.2,2026-03-04,15:55:48,"Strada Pădurii 5, Ştefăneştii de Sus 077175","Strada Pădurii 5, Ştefăneştii de Sus 077175"
MzI1LTI0MDkwNTM2OTQtMzExODA1MzU4NQ,finished,in_app,41.2,15.8,36.3,26.1,1.6,8.9,2026-03-04,14:36:03,"Strada Doctor Grigore Mora 19, Bucureşti","Strada Europa, Cosmopolis Plaza, Strada Europa"
MzI1LTI0MDkwMjcwNjQtMzExODAyNzI1NQ,finished,in_app,12.8,2.3,9.6,14.6,0.4,2.5,2026-03-04,14:19:35,"Strada Barbu Văcărescu 141, Bucureşti 020274","Strada Alexandr Sergheevici Pușkin 7, Primăverii, Bucureşti"
MzI1LTI0MDg5NDAzNzUtMzExNzkwMjk3NA,finished,in_app,21.7,7.2,37.2,11.7,1.0,6.8,2026-03-04,12:56:45,Bulevardul Libertății 16,"Strada Vidin 8, Bukarest, Rumänien"
MzI1LTI0MDg5MTUyMDAtMzExNzg2ODA4Ng,finished,in_app,15.5,4.1,21.6,11.3,1.0,1.8,2026-03-04,12:32:57,"Șoseaua Nicolae Titulescu 4-8, Bucureşti 011131","Curtea de Apel București, Splaiul Independenței 5, Bucharest"
MzI1LTI0MDg4NjcwMzItMzExNzgwMzU1Nw,finished,in_app,18.5,7.1,39.5,10.8,1.9,6.5,2026-03-04,11:47:12,"Șoseaua Fundeni 229, Bucureşti","Ciorbărie Titulescu, Șoseaua Nicolae Titulescu, Бухарест, Румыния"
MzI1LTI0MDg4MzQ0MTEtMzExNzc1NzUxMw,finished,in_app,16.0,6.5,24.8,15.8,0.4,1.5,2026-03-04,11:17:39,"Strada Buzești 71, Bucureşti 011013","Sos. Fundeni 235, Bucureşti 022321"
MzI1LTI0MDg4MTY0NjUtMzExNzczMzI5MA,finished,in_app,12.8,4.4,11.4,23.4,0.4,1.4,2026-03-04,11:00:18,"Strada Simion Mehedinți 2, Bucureşti 060458","Policlinica Victoria, Strada Buzești 75-77, Sectorul 1, Bucureşti"
MzI1LTI0MDgyNjg4ODItMzExNjg5MjgzMA,finished,in_app,42.8,16.5,41.2,24.1,3.0,5.9,2026-03-03,20:11:50,"Șoseaua Fabrica de Glucoză 6-8, Bucureşti 020332",Strada Weiner Palada 12
MzI1LTI0MDgyNDYyODctMzExNjg1OTU0Ng,finished,in_app,13.1,4.4,10.9,24.1,1.2,5.9,2026-03-03,19:50:08,"Strada Pâncota 5, București, România","Str. Cuiului 5, Bucureşti 022688"
MzI1LTI0MDgxOTE4MjgtMzExNjc4MDMyMQ,finished,in_app,33.6,12.2,19.0,38.5,0.1,0.9,2026-03-03,19:01:38,"Drumul Potcoavei 51K, Voluntari 077190","Strada Rozelor 21, Ștefăneștii de Sus, România"
MzI1LTI0MDgxNzAxODItMzExNjc0OTUzNA,finished,in_app,22.9,5.2,18.1,17.3,1.6,6.3,2026-03-03,18:42:37,"Șoseaua Pipera 32, Bucureşti","Strada Constelatiei 39, Voluntari 077190"
MzI1LTI0MDgxMTc3NDgtMzExNjY3MzAyMQ,finished,in_app,21.1,4.6,18.8,14.7,2.0,10.7,2026-03-03,17:57:55,"Calea Floreasca Bvd. exit, Promenada Mall","Șoseaua Nordului 41C, Bucureşti"
MzI1LTI0MDgwODYwNTQtMzExNjYyNzAyNQ,finished,in_app,25.9,6.6,34.4,11.6,0.5,4.2,2026-03-03,17:30:00,"Strada Luntrei 6, Tei, Bucureşti","Magic Castle, Strada Cerceilor 10, Aviației, Bucureşti"
MzI1LTI0MDgwMjQ3MjItMzExNjUzNzk0NA,finished,in_app,46.9,13.1,52.4,15.0,1.2,3.1,2026-03-03,16:36:43,"Strada Lacul Pasărea 20C, Bucureşti","Aleea Teiul Doamnei 2, Bucureşti 023588"
MzI1LTI0MDc5NjkzMTAtMzExNjQ1OTQwMQ,finished,in_app,42.9,13.3,41.3,19.3,0.6,4.2,2026-03-03,15:50:01,"Strada Sergent Constantin Ghercu 9, Bucureşti","Car Expert Refinish, Strada Zețarilor, Bucharest, Romania"
MzI1LTI0MDczMTQ4MTktMzExNTUzNDMyMQ,finished,in_app,34.9,13.8,28.5,29.1,1.5,2.1,2026-03-03,01:07:04,"Manuc's Inn, Old Town",Strada Performanței 32
MzI1LTI0MDcyOTk3NDMtMzExNTUwNjg3MQ,finished,in_app,27.9,11.4,26.4,25.9,2.7,6.3,2026-03-03,00:25:43,"Strada Mihai Eminescu 59, Bucureşti 020071","Șoseaua Alexandriei 18, Bucharest, Romania"
MzI1LTI0MDcxMjc1MzUtMzExNTIxOTY1Mg,finished,in_app,15.3,4.2,14.1,17.9,1.5,5.3,2026-03-02,20:11:47,"Strada Vânători 5-11, Bucureşti 050136","Mosafir, Strada Plantelor 48, Sector 2, Bucureşti"
MzI1LTI0MDcxMDg4OTktMzExNTE5MTAxMg,finished,in_app,13.4,5.3,13.3,24.1,1.2,3.8,2026-03-02,19:52:02,"Bus Station, Politehnica University of Bucharest","Strada Uranus 138, Bucureşti"
MzI1LTI0MDcwODk3MTgtMzExNTE2MjY2Mg,finished,in_app,12.8,3.6,12.3,17.8,0.6,2.0,2026-03-02,19:33:09,"Bulevardul Iuliu Maniu 244, Bucureşti 061095","Complex Sir, Șoseaua Virtuții 1, Militari, Bucureşti"
MzI1LTI0MDcwNzE0NTUtMzExNTEzNDUzOA,finished,in_app,12.8,2.2,5.9,22.5,1.4,4.5,2026-03-02,19:15:53,"Bulevardul Iuliu Maniu 432-442, Bucureşti 061127","Pacific Tur, Bucharest, Romania"
MzI1LTI0MDcwMDg3NzEtMzExNTA0Njc3OQ,finished,in_app,44.3,10.8,46.8,13.8,1.5,4.3,2026-03-02,18:19:52,"Strada Alexandru Constantinescu 39, Bucureşti","Decathlon, Bulevardul Iuliu Maniu 546-560, Militari, Bucureşti"
MzI1LTI0MDY5MzI0MTEtMzExNDkzNTQ5Mg,finished,in_app,32.3,6.2,30.3,12.2,1.5,6.1,2026-03-02,17:09:38,"Bulevardul Aviatorilor 8A, Bucureşti 011861","Strada Străbună 109, Bucharest, Romania"
MzI1LTI0MDY5MTcwOTQtMzExNDkxMjk5MA,finished,in_app,14.0,1.5,11.0,8.3,0.2,1.1,2026-03-02,16:56:01,"Strada Louis Blanc 7, Bucureşti 011751","Str. G-ral. Gheorghe Constantinide 8, Bucureşti 011164"
MzI1LTI0MDY4ODcwNDktMzExNDg3MDI1Ng,finished,in_app,28.1,6.8,23.1,17.6,0.5,4.1,2026-03-02,16:29:14,"Strada Serg. Constantin Moise 5D, Bucureşti 061421","Kineto Consult, Strada Argentina 5, Dorobanți, Bucureşti"
MzI1LTI0MDY4NTY0MTItMzExNDgyNzM5Nw,finished,in_app,12.9,3.2,8.9,21.8,0.8,3.0,2026-03-02,16:02:14,"Strada Valea Argeșului 8, Bucureşti 061935","Bulevardul Timișoara 139, București, România"
MzI1LTI0MDY3OTc2MjMtMzExNDc0NDYxOQ,finished,in_app,44.6,13.4,42.8,18.8,1.6,4.8,2026-03-02,15:12:12,"Policlinica Titan, Bulevardul Nicolae Grigorescu 41, Titan - Balta Albă, Bucureşti","Strada Târgu Neamț 11A, Bucureşti 062053"
MzI1LTI0MDY3NzA4NzYtMzExNDcwNzQ0MQ,finished,in_app,15.8,4.8,13.8,20.9,0.9,5.2,2026-03-02,14:49:04,"Kaufland, Șoseaua Colentina 6, Colentina, Bucureşti","Perenna Cafe, Intrarea Horbotei 12, Titan - Balta Albă, Bucureşti"
MzI1LTI0MDYxOTA4OTktMzExMzg1MDIyNw,finished,in_app,17.9,6.0,12.2,29.4,2.2,4.3,2026-03-02,02:55:27,"Strada Lipscani 17, Bucureşti","Strada Brașoveni 6, Bucureşti 023614"
MzI1LTI0MDYxODc3NjMtMzExMzg0NjQxNQ,finished,in_app,12.8,0.6,3.8,10.3,3.6,6.7,2026-03-02,02:42:06,"Calea Victoriei 63-81, Bucureşti 010065","Bulevardul General Gheorghe Magheru 9, Sector 1, Bucureşti"
MzI1LTI0MDYxODU2NjEtMzExMzg0MTc4NA,finished,in_app,14.2,3.4,8.0,25.5,3.8,9.7,2026-03-02,02:28:34,"Strada Doamnei 27-29, București 030167","JW Marriott Bucharest Grand Hotel, Calea 13 Septembrie 90, Bucureşti"
MzI1LTI0MDYxODAzNDItMzExMzgzMTIyMw,finished,in_app,17.1,6.0,13.9,26.0,2.4,5.6,2026-03-02,02:04:39,"Strada Spătarului 3, Bucureşti 020771","Cămin Stoian Militaru, Berceni, Bucureşti"
MzI1LTI0MDYwOTUxOTYtMzExMzY2MTQ1MA,finished,in_app,19.1,2.8,9.8,17.4,1.6,1.9,2026-03-01,23:04:06,"Bulevardul Dacia 80, Bucureşti 020062","Strada Constantin Aricescu 20, Bucharest"
MzI1LTI0MDYwODYxNzctMzExMzY0NTczOA,finished,business,12.8,1.3,3.3,23.4,1.9,4.7,2026-03-01,22:52:10,"Veranda Mall, Main Entrance",Strada Ardeleni 1
MzI1LTI0MDYwNzQzMTctMzExMzYyNDQ0OQ,finished,in_app,18.8,4.9,13.2,22.4,1.1,4.0,2026-03-01,22:35:34,"Strada Constantin Mille 17, Bucureşti 010141","Aleea Cislău 3, Bucureşti"
MzI1LTI0MDYwNjU1ODQtMzExMzYwOTE5Mg,finished,in_app,20.6,2.5,11.7,12.8,0.6,1.2,2026-03-01,22:24:09,"Bulevardul Mărășești 19, Bucureşti 040251","Piața Națiunile Unite 3-5, Bucureşti 040012"
MzI1LTI0MDYwNDY4ODQtMzExMzU3NzEwMA,finished,in_app,20.3,5.9,15.2,23.3,1.0,4.2,2026-03-01,22:02:00,"Strada Locotenent Aviator Marcel Andreescu 33, Bucureşti","Str. Frigului 19, Bucureşti 040584"
MzI1LTI0MDYwMzQ0ODgtMzExMzU1NzQ3NQ,finished,in_app,23.3,7.3,13.0,33.8,1.5,2.9,2026-03-01,21:47:07,"Calea 13 Septembrie 129, Bucureşti","Str. Av. Radu Beller 8, Primăverii, Bucureşti"
MzI1LTI0MDYwMTkyMzUtMzExMzUzMzE1OA,finished,in_app,22.6,6.3,13.6,27.9,0.7,2.6,2026-03-01,21:28:58,"Calea Crângași 32, Bucureşti 060341","Strada Mihail Sebastian 27, Bucureşti"
MzI1LTI0MDU2MjA4OTEtMzExMjkxMDkxMw,finished,in_app,14.0,3.0,8.7,20.6,2.0,2.8,2026-03-01,14:48:49,"Entrance,  Cathedral of the Salvation of the Nation, Cotroceni","Galaxy Entrance, Afi Palace Cotroceni Mall"
MzI1LTI0MDU2MDc3MzUtMzExMjg5MTEzNQ,finished,in_app,12.8,3.0,9.3,19.3,0.6,8.1,2026-03-01,14:35:30,"Strada George Enescu 21, Bucureşti 010303","Parking, Palace of Parliament, Bucharest"
MzI1LTI0MDU1OTA0MjAtMzExMjg2NDEzMg,finished,in_app,12.8,4.7,15.7,17.9,1.6,3.9,2026-03-01,14:16:17,"Calea Călărașilor 85, Bucureşti 030613","Velocita, Calea Victoriei 122, Bucharest"
MzI1LTI0MDU1NjUyNTMtMzExMjgyNzU4Mg,finished,in_app,14.2,4.4,13.8,19.0,0.5,3.5,2026-03-01,13:48:03,"Strada Ankara 7, Bucureşti 011833","Calea Moșilor 272, Sector 2, Bucureşti"
MzI1LTI0MDU1NDA2ODAtMzExMjc5MTQwNw,finished,in_app,21.7,7.3,20.4,21.4,1.7,7.9,2026-03-01,13:21:06,"Bucharest, Romania","Strada Puțul lui Zamfir 36, Bucureşti 011684"
MzI1LTI0MDU1MTkwMzMtMzExMjc1OTYxMg,finished,in_app,19.6,7.9,22.7,20.9,0.9,3.9,2026-03-01,12:55:21,"Calea Dorobanților 164, Bucureşti 010581","Str. Calugareni 4, Bucureşti 031528"
MzI1LTI0MDU1MDYwMjMtMzExMjc0MDE0NA,finished,in_app,12.8,2.2,9.7,13.5,1.8,5.9,2026-03-01,12:40:05,"Strada Washington 48, Bucureşti","Strada George Călinescu 41, Bucureşti"
MzI1LTI0MDU0OTEzMzAtMzExMjcxOTE1Mg,finished,in_app,12.8,3.9,13.7,17.2,0.9,2.9,2026-03-01,12:22:50,"Șos. Mihai Bravu 5, București","Strada Constantin Aricescu 18, Bucureşti"
