order_reference,payment_method,order_status,order_price_net_earnings,ride_distance,to_client_distance,total_ride_distance,lei_per_km_total,lei_per_km_ride,ride_duration,to_client_duration,total_ride_duration,lei_per_min_total,lei_per_min_ride,order_created_date,order_created_time,order_accepted_date,order_accepted_time,order_pickup_date,order_pickup_time,order_drop_off_date,order_drop_off_time,order_finished_date,order_finished_time,payment_confirmed_date,payment_confirmed_time,pickup_address,destination_address,order_cancelled_date,order_cancelled_time,order_no_show_date,order_no_show_time,order_stops,order_price_ride_price,order_price_commission,order_price_in_app_discount,order_price_booking_fee,order_price_cancellation_fee,order_price_cash_discount,order_price_tip,order_price_toll_fee,is_scheduled,price_review_reason,driver_cancelled_reason,category_info_name,category_info_vehicle_type,category_info_seats,vehicle_model
MzI1LTI0NzQ1NDI2NDMtMzIyMjc5MzU0MQ,in_app,finished,28.2,5.495,1.106,6.601,4.272079988,5.131938126,18.15,1.033333333,19.18333333,1.470026064,1.553719008,21-04-26,18:38:10,21-04-26,18:38:19,21-04-26,18:39:21,21-04-26,18:57:30,21-04-26,18:57:35,21-04-26,18:57:35,"Șoseaua Chitilei 103, Bucureşti","Gara de Nord, Gara de Nord, Bucureşti",,,,,"[{""lat"": 44.480226, ""lng"": 26.034997, ""address"": ""Șoseaua Chitilei 103, Bucureşti"", ""real_lat"": 44.480269, ""real_lng"": 26.034926, ""type"": ""pickup""}, {""lat"": 44.444719, ""lng"": 26.075552, ""address"": ""Gara de Nord, Gara de Nord, Bucureşti"", ""real_lat"": 44.447806, ""real_lng"": 26.074993, ""type"": ""dropoff""}]",37.6,9.4,4.9,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ2MTY1OTUtMzIyMjkwNDEwOA,in_app,finished,18.525,8.083,0.991,9.074,2.041547278,2.291847086,15.15,1.883333333,17.03333333,1.087573386,1.222772277,21-04-26,19:45:08,21-04-26,19:45:13,21-04-26,19:47:06,21-04-26,20:02:15,21-04-26,20:02:22,21-04-26,20:02:22,"Strada Zizin 7, Bucureşti","Aleea Mizil 40, Bucureşti 032347",,,,,"[{""lat"": 44.416903, ""lng"": 26.126632, ""address"": ""Strada Zizin 7, Bucureşti"", ""real_lat"": 44.416925, ""real_lng"": 26.126622, ""type"": ""pickup""}, {""lat"": 44.40654, ""lng"": 26.181998, ""address"": ""Aleea Mizil 40, Bucureşti 032347"", ""real_lat"": 44.406511, ""real_lng"": 26.182088, ""type"": ""dropoff""}]",24.7,6.175,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQyNDQ4OTEtMzIyMjMzNzE1Mg,in_app,finished,20.025,7.02,0.815,7.835,2.555839183,2.852564103,20.71666667,3.4,24.11666667,0.830338632,0.966613033,21-04-26,14:37:53,21-04-26,14:37:57,21-04-26,14:41:21,21-04-26,15:02:04,21-04-26,15:02:19,21-04-26,15:02:19,"Strada Șura Mare 1, Bucureşti 041341","Calea Moșilor 215, Bucureşti",,,,,"[{""lat"": 44.401246, ""lng"": 26.098305, ""address"": ""Strada Șura Mare 1, Bucureşti 041341"", ""real_lat"": 44.401263, ""real_lng"": 26.09842, ""type"": ""pickup""}, {""lat"": 44.443389, ""lng"": 26.118001, ""address"": ""Calea Moșilor 215, Bucureşti"", ""real_lat"": 44.44354, ""real_lng"": 26.118057, ""type"": ""dropoff""}]",26.7,6.675,1.3,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ3MTU1MDAtMzIyMzA1Njk2Mw,in_app,finished,32.33,11.694,1.516,13.21,2.447388342,2.76466564,27.2,6.866666667,34.06666667,0.949021526,1.188602941,21-04-26,21:30:36,21-04-26,21:30:43,21-04-26,21:37:35,21-04-26,22:04:47,21-04-26,22:06:16,21-04-26,22:06:16,"Strada Bărăției 33, Bucureşti 030167","Strada Lavandei 2, Militari, Bucureşti",,,,,"[{""lat"": 44.430439, ""lng"": 26.104584, ""address"": ""Strada Bărăției 33, Bucureşti 030167"", ""real_lat"": 44.430235, ""real_lng"": 26.104912, ""type"": ""pickup""}, {""lat"": 44.414469, ""lng"": 26.036139, ""address"": ""B-dul. Ghencea 158A, Bucureşti 061699"", ""real_lat"": 44.414565, ""real_lng"": 26.037222, ""type"": ""waypoint""}, {""lat"": 44.438081, ""lng"": 26.019835, ""address"": ""Strada Lavandei 2, Militari, Bucureşti"", ""real_lat"": 44.438003, ""real_lng"": 26.01964, ""type"": ""dropoff""}]",38.8,6.47,10.1,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ0NDc2OTktMzIyMjY0ODg0NA,cash,finished,15.75,2.896,1.246,4.142,3.802510864,5.438535912,6.916666667,4.033333333,10.95,1.438356164,2.277108434,21-04-26,17:17:51,21-04-26,17:17:56,21-04-26,17:21:58,21-04-26,17:28:53,21-04-26,17:29:13,21-04-26,17:29:13,"Șoseaua Chitilei 18, București, România","Str. Fratii Golescu 1, Bucureşti",,,,,"[{""lat"": 44.477294, ""lng"": 26.043325, ""address"": ""Șoseaua Chitilei 18, București, România"", ""real_lat"": 44.477126, ""real_lng"": 26.043263, ""type"": ""pickup""}, {""lat"": 44.488556, ""lng"": 26.011407, ""address"": ""Str. Fratii Golescu 1, Bucureşti"", ""real_lat"": 44.488629, ""real_lng"": 26.011416, ""type"": ""dropoff""}]",21,5.25,0,0,0,4.2,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ2MDQyNDctMzIyMjg4NTcyMw,in_app,finished,15.43,2.789,0.833,3.622,4.260077305,5.532448906,7.55,3.133333333,10.68333333,1.444305772,2.043708609,21-04-26,19:33:21,21-04-26,19:33:27,21-04-26,19:36:35,21-04-26,19:44:08,21-04-26,19:44:19,21-04-26,19:44:19,"Calea Șerban Vodă 213-217, Bucureşti","Impetus Dance Studio, Strada Foișorului, Bucharest, Romania",,,,,"[{""lat"": 44.408509, ""lng"": 26.097794, ""address"": ""Calea Șerban Vodă 213-217, Bucureşti"", ""real_lat"": 44.408557, ""real_lng"": 26.097294, ""type"": ""pickup""}, {""lat"": 44.420525, ""lng"": 26.12142, ""address"": ""Impetus Dance Studio, Strada Foișorului, Bucharest, Romania"", ""real_lat"": 44.420434, ""real_lng"": 26.121661, ""type"": ""dropoff""}]",20.6,5.17,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ2MzQ2MjktMzIyMjkzMTA2NA,cash,finished,12.75,3.119,1.18,4.299,2.965806001,4.087848669,6.95,3.066666667,10.01666667,1.272878536,1.834532374,21-04-26,20:03:29,21-04-26,20:03:40,21-04-26,20:06:44,21-04-26,20:13:41,21-04-26,20:14:11,21-04-26,20:14:11,"Aleea Perișoru 5A, Bucureşti","Stay Fit Gym Pallady, Bulevardul Theodor Pallady, București, România",,,,,"[{""lat"": 44.412256, ""lng"": 26.182423, ""address"": ""Aleea Perișoru 5A, Bucureşti"", ""real_lat"": 44.412273, ""real_lng"": 26.18252, ""type"": ""pickup""}, {""lat"": 44.408244, ""lng"": 26.20241, ""address"": ""Stay Fit Gym Pallady, Bulevardul Theodor Pallady, București, România"", ""real_lat"": 44.408057, ""real_lng"": 26.202384, ""type"": ""dropoff""}]",17,4.25,0,0,0,2.7,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ2NzIwMTEtMzIyMjk4OTQyMg,in_app,finished,36.9,10.747,1.534,12.281,3.004641316,3.43351633,26.06666667,4.016666667,30.08333333,1.226592798,1.415601023,21-04-26,20:42:46,21-04-26,20:42:56,21-04-26,20:48:11,21-04-26,21:14:15,21-04-26,21:14:23,21-04-26,21:14:23,"Sera Eden, Strada C. A. Rosetti 37, Sector 2, Bucureşti","Hils Brauner, Strada Victor Brauner 40O, Titanul Nou, Bucureşti",,,,,"[{""lat"": 44.441333, ""lng"": 26.103421, ""address"": ""Sera Eden, Strada C. A. Rosetti 37, Sector 2, Bucureşti"", ""real_lat"": 44.441222, ""real_lng"": 26.103709, ""type"": ""pickup""}, {""lat"": 44.410364, ""lng"": 26.200974, ""address"": ""Hils Brauner, Strada Victor Brauner 40O, Titanul Nou, Bucureşti"", ""real_lat"": 44.411021, ""real_lng"": 26.201288, ""type"": ""dropoff""}]",49.2,12.3,9.8,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQzNzI3OTAtMzIyMjUzMjM3Mg,in_app,finished,37.95,8.446,1.55,9.996,3.796518607,4.493251243,43.41666667,7.083333333,50.5,0.751485149,0.874088292,21-04-26,16:17:34,21-04-26,16:17:42,21-04-26,16:24:47,21-04-26,17:08:12,21-04-26,17:08:53,21-04-26,17:08:53,"Strada Brazilia 3, Bucureşti 011781","Strada Limanului 39, Bucureşti",,,,,"[{""lat"": 44.453486, ""lng"": 26.096533, ""address"": ""Strada Brazilia 3, Bucureşti 011781"", ""real_lat"": 44.453431, ""real_lng"": 26.096538, ""type"": ""pickup""}, {""lat"": 44.48647, ""lng"": 26.03009, ""address"": ""Strada Limanului 39, Bucureşti"", ""real_lat"": 44.486397, ""real_lng"": 26.030164, ""type"": ""dropoff""}]",50.6,12.65,10.1,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ2NTgzMTctMzIyMjk2ODEzNQ,in_app,finished,13.725,4.741,0.587,5.328,2.576013514,2.894958869,14.68333333,1.566666667,16.25,0.844615385,0.934733258,21-04-26,20:27:51,21-04-26,20:27:55,21-04-26,20:29:29,21-04-26,20:44:10,21-04-26,20:44:16,21-04-26,20:44:16,"Strada Odobești 2B, Bucureşti","Strada Bărăției 33, Centrul Istoric, Bucureşti",,,,,"[{""lat"": 44.417845, ""lng"": 26.15093, ""address"": ""Strada Odobești 2B, Bucureşti"", ""real_lat"": 44.41791, ""real_lng"": 26.151077, ""type"": ""pickup""}, {""lat"": 44.430394, ""lng"": 26.104789, ""address"": ""Strada Bărăției 33, Centrul Istoric, Bucureşti"", ""real_lat"": 44.430426, ""real_lng"": 26.104773, ""type"": ""dropoff""}]",18.3,4.575,4.9,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ1NjU5NzQtMzIyMjgyODMzNA,cash,finished,39.225,9.74,0.345,10.085,3.889439762,4.027207392,24.83333333,1.016666667,25.85,1.517408124,1.579530201,21-04-26,18:58:22,21-04-26,18:58:29,21-04-26,18:59:30,21-04-26,19:24:20,21-04-26,19:25:05,21-04-26,19:25:05,"Intrare Dinicu Golescu, Gara de Nord","Str. Alexandru Anghel 5, Bucureşti 050373",,,,,"[{""lat"": 44.446255, ""lng"": 26.073332, ""address"": ""Intrare Dinicu Golescu, Gara de Nord"", ""real_lat"": 44.446321, ""real_lng"": 26.073118, ""type"": ""pickup""}, {""lat"": 44.37907, ""lng"": 26.089816, ""address"": ""Str. Alexandru Anghel 5, Bucureşti 050373"", ""real_lat"": 44.379026, ""real_lng"": 26.089663, ""type"": ""dropoff""}]",52.3,13.075,0,0,0,5.2,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU5NjEwMDgtMzIyNTAwNTE2OQ,cash,finished,34.5,12.58,0.789,13.369,2.580596903,2.742448331,22.33333333,3.583333333,25.91666667,1.331189711,1.544776119,22-04-26,21:21:39,22-04-26,21:21:45,22-04-26,21:27:11,22-04-26,21:49:31,22-04-26,21:49:57,22-04-26,21:49:57,"Strada Ion Câmpineanu 11, Bucureşti 010031","KFC Pallady Drive-Thru, Bulevardul Theodor Pallady, București, România",,,,,"[{""lat"": 44.437221, ""lng"": 26.098814, ""address"": ""Strada Ion Câmpineanu 11, Bucureşti 010031"", ""real_lat"": 44.43701, ""real_lng"": 26.099127, ""type"": ""pickup""}, {""lat"": 44.406545, ""lng"": 26.204509, ""address"": ""KFC Pallady Drive-Thru, Bulevardul Theodor Pallady, București, România"", ""real_lat"": 44.406527, ""real_lng"": 26.204024, ""type"": ""dropoff""}]",46,11.5,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU5ODk4NzctMzIyNTA1MTQzMw,cash,finished,12.75,4.773,0.345,5.118,2.491207503,2.671275927,8.233333333,1.35,9.583333333,1.330434783,1.548582996,22-04-26,21:52:53,22-04-26,21:52:59,22-04-26,21:54:20,22-04-26,22:02:34,22-04-26,22:03:18,22-04-26,22:03:18,"Bd. Theodor Pallady 51N, București","Strada Liviu Rebreanu 12, Bucureşti 031786",,,,,"[{""lat"": 44.408022, ""lng"": 26.203893, ""address"": ""Bd. Theodor Pallady 51N, București"", ""real_lat"": 44.407893, ""real_lng"": 26.20396, ""type"": ""pickup""}, {""lat"": 44.425015, ""lng"": 26.164326, ""address"": ""Strada Liviu Rebreanu 12, Bucureşti 031786"", ""real_lat"": 44.424949, ""real_lng"": 26.163766, ""type"": ""dropoff""}]",17,4.25,0,0,0,2.4,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzYwNzk1MjUtMzIyNTIxMjI5MQ,in_app,finished,15.3,2.398,2.645,5.043,3.033908388,6.380316931,5.033333333,7.15,12.18333333,1.255813953,3.039735099,22-04-26,23:32:27,22-04-26,23:32:39,22-04-26,23:39:48,22-04-26,23:44:50,22-04-26,23:45:02,22-04-26,23:45:02,"Calea Griviței 166, Bucureşti","Belvedere Nou, Strada Chibzuinței, București, România",,,,,"[{""lat"": 44.451437, ""lng"": 26.067724, ""address"": ""Calea Griviței 166, Bucureşti"", ""real_lat"": 44.451435, ""real_lng"": 26.067902, ""type"": ""pickup""}, {""lat"": 44.448783, ""lng"": 26.054786, ""address"": ""Belvedere Nou, Strada Chibzuinței, București, România"", ""real_lat"": 44.448505, ""real_lng"": 26.055342, ""type"": ""dropoff""}]",20.4,5.1,6.1,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU5MzgyNzItMzIyNDk2OTE2Mg,in_app,finished,21.675,7.275,0.34,7.615,2.846355877,2.979381443,21.9,2.566666667,24.46666667,0.885899183,0.989726027,22-04-26,20:59:04,22-04-26,20:59:08,22-04-26,21:01:42,22-04-26,21:23:36,22-04-26,21:23:44,22-04-26,21:23:44,"Bulevardul Camil Ressu 26, Bucureşti 031753","Strada Ion Brezoianu 22, Bucureşti 010136",,,,,"[{""lat"": 44.417285, ""lng"": 26.147186, ""address"": ""Bulevardul Camil Ressu 26, Bucureşti 031753"", ""real_lat"": 44.417258, ""real_lng"": 26.147185, ""type"": ""pickup""}, {""lat"": 44.422843, ""lng"": 26.13771, ""address"": ""Șoseaua Mihai Bravu 293, Bucureşti"", ""real_lat"": 44.422701, ""real_lng"": 26.137818, ""type"": ""waypoint""}, {""lat"": 44.43555, ""lng"": 26.094741, ""address"": ""Strada Ion Brezoianu 22, Bucureşti 010136"", ""real_lat"": 44.435631, ""real_lng"": 26.094678, ""type"": ""dropoff""}]",28.9,7.225,5.8,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU4MjYyNzYtMzIyNDc5ODE3Ng,in_app,finished,15.45,2.446,1.015,3.461,4.464027738,6.316434996,5.466666667,2.166666667,7.633333333,2.024017467,2.826219512,22-04-26,19:12:10,22-04-26,19:12:16,22-04-26,19:15:20,22-04-26,19:20:48,22-04-26,19:20:55,22-04-26,19:20:55,"Strada Chiciurei 47, Bucureşti","Strada Nerva Traian 33, Bucureşti",,,,,"[{""lat"": 44.407643, ""lng"": 26.130304, ""address"": ""Strada Chiciurei 47, Bucureşti"", ""real_lat"": 44.407574, ""real_lng"": 26.130321, ""type"": ""pickup""}, {""lat"": 44.419932, ""lng"": 26.115263, ""address"": ""Strada Nerva Traian 33, Bucureşti"", ""real_lat"": 44.419854, ""real_lng"": 26.115401, ""type"": ""dropoff""}]",20.6,5.15,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU4OTY2MzQtMzIyNDkwMzkwNw,in_app,finished,30.535,9.083,1.209,10.292,2.96686747,3.361774744,20.6,5.75,26.35,1.158823529,1.482281553,22-04-26,20:16:10,22-04-26,20:16:15,22-04-26,20:22:00,22-04-26,20:42:36,22-04-26,20:42:43,22-04-26,20:42:43,"Aleea Stupilor 9, Bucureşti 041696","Bloc B1B, Strada Cozla 3, București 032732",,,,,"[{""lat"": 44.377985, ""lng"": 26.117762, ""address"": ""Aleea Stupilor 9, Bucureşti 041696"", ""real_lat"": 44.378022, ""real_lng"": 26.117409, ""type"": ""pickup""}, {""lat"": 44.423254, ""lng"": 26.168909, ""address"": ""Bloc B1B, Strada Cozla 3, București 032732"", ""real_lat"": 44.423032, ""real_lng"": 26.169079, ""type"": ""dropoff""}]",40.7,10.165,8.1,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzYwMDg1NzUtMzIyNTA4MzgyMA,in_app,finished,14.035,3.129,1.521,4.65,3.01827957,4.485458613,8.65,2.633333333,11.28333333,1.243870015,1.622543353,22-04-26,22:11:11,22-04-26,22:11:22,22-04-26,22:14:00,22-04-26,22:22:39,22-04-26,22:23:16,22-04-26,22:23:16,"Intrarea Sabiței 34, Bucureşti","Aleea Jieneasca 7, Bucureşti",,,,,"[{""lat"": 44.429166, ""lng"": 26.1504, ""address"": ""Intrarea Sabiței 34, Bucureşti"", ""real_lat"": 44.429262, ""real_lng"": 26.150249, ""type"": ""pickup""}, {""lat"": 44.41234, ""lng"": 26.135579, ""address"": ""Aleea Jieneasca 7, Bucureşti"", ""real_lat"": 44.412315, ""real_lng"": 26.135572, ""type"": ""dropoff""}]",18.7,4.665,2.4,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzYwNDkzOTMtMzIyNTE1Nzg5MQ,business,finished,32.7,13.874,1.077,14.951,2.187144673,2.356926625,27.36666667,2.983333333,30.35,1.077429984,1.194884287,22-04-26,22:57:21,22-04-26,22:57:28,22-04-26,23:00:27,22-04-26,23:27:49,22-04-26,23:28:06,22-04-26,23:28:06,Bulevardul 1 Decembrie 1918 33A,"Strada Sevastopol 20, Sectorul 1, Bucureşti",,,,,"[{""lat"": 44.419847, ""lng"": 26.176271, ""address"": ""Bulevardul 1 Decembrie 1918 33A"", ""real_lat"": 44.419504, ""real_lng"": 26.176421, ""type"": ""pickup""}, {""lat"": 44.421742, ""lng"": 26.173969, ""address"": ""Aleea Codrii Neamțului 13, București, România"", ""real_lat"": 44.422176, ""real_lng"": 26.174583, ""type"": ""waypoint""}, {""lat"": 44.418737, ""lng"": 26.186115, ""address"": ""Strada Vărăști 26A, Titan - Balta Albă, Bucureşti"", ""real_lat"": 44.418561, ""real_lng"": 26.185938, ""type"": ""waypoint""}, {""lat"": 44.449579, ""lng"": 26.085298, ""address"": ""Strada Sevastopol 20, Sectorul 1, Bucureşti"", ""real_lat"": 44.449615, ""real_lng"": 26.085262, ""type"": ""dropoff""}]",43.6,10.9,3.7,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU3OTU1MjYtMzIyNDc1MjgzMw,in_app,finished,27.085,5.679,1.812,7.491,3.61567214,4.769325585,20.15,7.716666667,27.86666667,0.971949761,1.344168734,22-04-26,18:45:07,22-04-26,18:45:18,22-04-26,18:53:01,22-04-26,19:13:10,22-04-26,19:13:23,22-04-26,19:13:23,"Benihana, Hotel Sheraton Bucuresti","Aleea Păcală 41-43, Vitan, Bucureşti",,,,,"[{""lat"": 44.44625, ""lng"": 26.099475, ""address"": ""Benihana, Hotel Sheraton Bucuresti"", ""real_lat"": 44.446259, ""real_lng"": 26.099416, ""type"": ""pickup""}, {""lat"": 44.408959, ""lng"": 26.126164, ""address"": ""Aleea Păcală 41-43, Vitan, Bucureşti"", ""real_lat"": 44.408846, ""real_lng"": 26.126443, ""type"": ""dropoff""}]",36.1,9.015,7.2,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU4NjQ0ODMtMzIyNDg1NTI5Ng,cash,finished,26.7,8.503,0.212,8.715,3.063683305,3.140068211,20.31666667,1.766666667,22.08333333,1.209056604,1.314191961,22-04-26,19:46:00,22-04-26,19:46:03,22-04-26,19:47:49,22-04-26,20:08:08,22-04-26,20:09:09,22-04-26,20:09:09,"Strada Matei Millo 15, Bucureşti 010144","Bulevardul Constantin Brâncoveanu 101, Berceni, Bucureşti",,,,,"[{""lat"": 44.436349, ""lng"": 26.095248, ""address"": ""Strada Matei Millo 15, Bucureşti 010144"", ""real_lat"": 44.436348, ""real_lng"": 26.095235, ""type"": ""pickup""}, {""lat"": 44.381765, ""lng"": 26.110769, ""address"": ""Bulevardul Constantin Brâncoveanu 101, Berceni, Bucureşti"", ""real_lat"": 44.381333, ""real_lng"": 26.111, ""type"": ""dropoff""}]",35.6,8.9,0,0,0,1.8,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU4MzY2MTctMzIyNDgxMzE0OQ,cash,finished,15,4.426,1.978,6.404,2.342286071,3.389064618,14.9,7.866666667,22.76666667,0.65885798,1.006711409,22-04-26,19:21:03,22-04-26,19:21:10,22-04-26,19:29:02,22-04-26,19:43:56,22-04-26,19:44:17,22-04-26,19:44:17,"Strada Vișana 4, Bucureşti 040394","Control Club, Strada Constantin Mille, București, România",,,,,"[{""lat"": 44.411233, ""lng"": 26.110728, ""address"": ""Strada Vișana 4, Bucureşti 040394"", ""real_lat"": 44.411382, ""real_lng"": 26.110949, ""type"": ""pickup""}, {""lat"": 44.435482, ""lng"": 26.097072, ""address"": ""Control Club, Strada Constantin Mille, București, România"", ""real_lat"": 44.435361, ""real_lng"": 26.097218, ""type"": ""dropoff""}]",20,5,0,0,0,2,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzYwMjU4NTctMzIyNTExNzE1Mg,in_app,finished,37.5,9.454,2.544,11.998,3.12552092,3.966574995,20.35,4.833333333,25.18333333,1.489080079,1.842751843,22-04-26,22:31:05,22-04-26,22:31:15,22-04-26,22:36:05,22-04-26,22:56:26,22-04-26,22:56:32,22-04-26,22:56:32,"Strada Ion Ghica 11, Bucureşti 030045","Strada Jean Alexandru Steriadi 22, Titan - Balta Albă, Bucureşti",,,,,"[{""lat"": 44.433614, ""lng"": 26.101225, ""address"": ""Strada Ion Ghica 11, Bucureşti 030045"", ""real_lat"": 44.433725, ""real_lng"": 26.101142, ""type"": ""pickup""}, {""lat"": 44.432586, ""lng"": 26.157211, ""address"": ""Strada Soldat Petre M. Tina 6, Bucureşti"", ""real_lat"": 44.432646, ""real_lng"": 26.157273, ""type"": ""waypoint""}, {""lat"": 44.4149, ""lng"": 26.179116, ""address"": ""Strada Jean Alexandru Steriadi 22, Titan - Balta Albă, Bucureşti"", ""real_lat"": 44.414862, ""real_lng"": 26.178999, ""type"": ""dropoff""}]",50,12.5,10,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU3NzIwMjItMzIyNDcxNjkxOA,in_app,finished,22.425,5.532,0.476,6.008,3.732523302,4.053687636,16.5,1.65,18.15,1.23553719,1.359090909,22-04-26,18:25:31,22-04-26,18:25:45,22-04-26,18:27:24,22-04-26,18:43:54,22-04-26,18:44:02,22-04-26,18:44:02,"Strada Nicolae Oncescu 13, Bucureşti","Nishibo, Strada D. I. Mendeleev, Bucharest, Romania",,,,,"[{""lat"": 44.458001, ""lng"": 26.047003, ""address"": ""Strada Nicolae Oncescu 13, Bucureşti"", ""real_lat"": 44.458034, ""real_lng"": 26.047041, ""type"": ""pickup""}, {""lat"": 44.44356, ""lng"": 26.0967, ""address"": ""Nishibo, Strada D. I. Mendeleev, Bucharest, Romania"", ""real_lat"": 44.443439, ""real_lng"": 26.096526, ""type"": ""dropoff""}]",29.9,7.475,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzcyMzA1NzItMzIyNzAzNTkxNQ,in_app,finished,38.425,10.447,1.388,11.835,3.246725813,3.678089404,26.26666667,3.183333333,29.45,1.30475382,1.462880711,23-04-26,20:33:42,23-04-26,20:33:46,23-04-26,20:36:57,23-04-26,21:03:13,23-04-26,21:03:19,23-04-26,21:03:19,"Strada Făinari 2-4, Bucureşti 021223","Sos. Oltenitei 129, Bucharest 041306",,,,,"[{""lat"": 44.447687, ""lng"": 26.122241, ""address"": ""Strada Făinari 2-4, Bucureşti 021223"", ""real_lat"": 44.44777, ""real_lng"": 26.122267, ""type"": ""pickup""}, {""lat"": 44.421871, ""lng"": 26.11374, ""address"": ""Aleea Dimitrie Anghel 1, Bucureşti 030996"", ""real_lat"": 44.421917, ""real_lng"": 26.113674, ""type"": ""waypoint""}, {""lat"": 44.388688, ""lng"": 26.133533, ""address"": ""Sos. Oltenitei 129, Bucharest 041306"", ""real_lat"": 44.388738, ""real_lng"": 26.133505, ""type"": ""dropoff""}]",37.9,9.475,2.4,10,0,0,0,0,FALSE,,,Pet,car,3,Volkswagen Touran
MzI1LTI0NzcxNjMyMzktMzIyNjkzMDA0Mg,in_app,finished,12.755,1.032,1.007,2.039,6.25551741,12.35949612,2.616666667,3.016666667,5.633333333,2.264201183,4.874522293,23-04-26,19:33:58,23-04-26,19:34:05,23-04-26,19:37:06,23-04-26,19:39:43,23-04-26,19:39:48,23-04-26,19:39:48,"Strada Măgura Vulturului 65, Bucureşti","Șoseaua Iancului 132, Bucureşti",,,,,"[{""lat"": 44.442063, ""lng"": 26.137073, ""address"": ""Strada Măgura Vulturului 65, Bucureşti"", ""real_lat"": 44.442114, ""real_lng"": 26.137111, ""type"": ""pickup""}, {""lat"": 44.44297, ""lng"": 26.149682, ""address"": ""Șoseaua Iancului 132, Bucureşti"", ""real_lat"": 44.443098, ""real_lng"": 26.149315, ""type"": ""dropoff""}]",18.7,5.945,3.7,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzczMDY2NzMtMzIyNzE1MzA2NQ,in_app,finished,28.735,11.044,0.404,11.448,2.510045423,2.601865266,24.13333333,0.716666667,24.85,1.156338028,1.190676796,23-04-26,21:48:44,23-04-26,21:48:51,23-04-26,21:52:16,23-04-26,22:16:24,23-04-26,22:16:33,23-04-26,22:16:33,"Șoseaua Fabrica de Glucoză 8, București 020332","Strada Luceafărului 2, Bucureşti",,,,,"[{""lat"": 44.477823, ""lng"": 26.117555, ""address"": ""Șoseaua Fabrica de Glucoză 8, București 020332"", ""real_lat"": 44.4778, ""real_lng"": 26.117427, ""type"": ""pickup""}, {""lat"": 44.423266, ""lng"": 26.078051, ""address"": ""Strada Luceafărului 2, Bucureşti"", ""real_lat"": 44.423559, ""real_lng"": 26.078126, ""type"": ""dropoff""}]",38.3,9.565,7.7,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
